et_personid,et_personname,et_companyname,et_broker,et_brokerid,et_proid,et_earliest_year,et_latest_year,ibes_personid,ibes_personname,ibes_broker,match
241875,Michael Cyprys,,Morgan Stanley,11.0,104486838.0,2016,2022,1595.0,CYPRYS        M,MORGAN,exact_onetoone
241963,Brad Reback,,Stifel,124.0,182118836.0,2017,2021,2213.0,REBACK        B,STIFEL,exact_onetoone
242225,Justin Lake,,J.P. Morgan,8.0,208627954.0,2012,2014,1243.0,LAKE          J,JPMORGAN,exact_onetoone
242291,Alex Henderson,,Needham & Company,35.0,208761955.0,2018,2022,1648.0,HENDERSON     A,NEEDHAM,exact_onetoone
242324,David Pang,,Stifel,124.0,62533575.0,2022,2022,2213.0,PANG          D,STIFEL,exact_onetoone
242917,Maynard Um,,"Wells Fargo Securities, LLC",1088.0,207907686.0,2013,2014,2446.0,UM            M,WHEAT,exact_onetoone
243066,Ryan Meliker,,MLV & Co LLC,2447.0,171963770.0,2013,2015,39433.0,MELIKER       R,MCNICOLL,exact_onetoone
243119,Robert Mains,,Stifel,124.0,207119348.0,2014,2014,2213.0,MAINS         R,STIFEL,exact_onetoone
243474,Matthew Keeler,,Credit Suisse,4.0,137633210.0,2012,2016,846.0,KEELER        M,FBOSTON,exact_onetoone
243564,Balaji Prasad,,Barclays,9.0,207944686.0,2022,2022,10902.0,PRASAD        B,FRCLAYSC,exact_onetoone
243696,Ryan Brinkman,,J.P. Morgan,8.0,49855567.0,2012,2019,1243.0,BRINKMAN      R,JPMORGAN,exact_onetoone
243698,Jamie Stockton,,"Wells Fargo Securities, LLC",1088.0,206409633.0,2016,2016,2446.0,STOCKTON      J,WHEAT,exact_onetoone
243908,Peter Skibitski,,Drexel Hamilton,2788.0,206368082.0,2012,2018,41084.0,SKIBITSKI     P,DREXEL,exact_onetoone
243969,Ross Muken,,ISI Group Inc.,1971.0,212665953.0,2012,2014,38292.0,MUKEN         R,ISIGROUP,exact_onetoone
244032,Caitlin Burrows,,Goldman Sachs,7.0,208447925.0,2016,2022,1020.0,BURROWS       C,GOLDMAN,exact_onetoone
244122,Charles Scholes,,Truist Securities,261.0,214489643.0,2014,2014,1967.0,SCHOLES       C,ROBINSON,exact_onetoone
244129,Rudolf Hokanson,,"Barrington Research Associates, Inc.",141.0,204671165.0,2012,2012,234.0,HOKANSON      R,BARRING,exact_onetoone
244394,Drew Woodbury,Morningstar,,,,2012,2012,39408.0,WOODBURY      D,MRNGSTAR,gpt_match
244470,Sameer Gokhale,,Janney Montgomery Scott LLC,89.0,183006999.0,2013,2015,1237.0,GOKHALE       S,JANNEY,exact_onetoone
244497,Steven Koenig,,Wedbush Securities Inc.,129.0,214243093.0,2019,2019,1738.0,KOENIG        S,OLMSTEAD,exact_onetoone
244540,Brian Schwartz,,Oppenheimer & Co. Inc.,108.0,207899977.0,2021,2022,836.0,SCHWARTZ      B,FAHN,gpt_match
244586,Scott Berg,,Northland Capital Markets,893.0,208802965.0,2014,2014,379.0,BERG          S,NORTHLAN,exact_onetoone
244651,Cameron Horwitz,,U.S. Capital Advisors LLC,2780.0,159500179.0,2014,2014,41094.0,HORWITZ       C,USCASEC,exact_onetoone
245001,Andrew Rosivach,,Goldman Sachs,7.0,212807689.0,2012,2017,1020.0,ROSIVACH      A,GOLDMAN,exact_onetoone
245275,Bob McAdoo,,Imperial Capital,88.0,206212277.0,2012,2012,39585.0,MCADOO        B,IMPERCAP,exact_onetoone
245307,Roger Read,,"Wells Fargo Securities, LLC",1088.0,207910630.0,2013,2022,2446.0,READ          R,WHEAT,exact_onetoone
245412,Andrew Venker,,Morgan Stanley,11.0,206294408.0,2014,2019,1595.0,VENKER        A,MORGAN,exact_onetoone
245501,Benjamin Chaiken,,Credit Suisse,4.0,206482831.0,2021,2022,846.0,CHAIKEN       B,FBOSTON,exact_onetoone
245509,Joel Kaufman,,Goldman Sachs,7.0,140833696.0,2016,2016,1020.0,KAUFMAN       J,GOLDMAN,exact_onetoone
245606,Alethia Young,,Deutsche Bank,5.0,214510822.0,2013,2013,1382.0,YOUNG         A,LAWRENCE,exact_onetoone
245803,Andy Bischof,Morningstar,,,,2012,2012,39408.0,BISCHOF       A,MRNGSTAR,gpt_match
245956,Dennis Coleman,,BofA Global Research,10.0,54792856.0,2019,2019,1534.0,COLEMAN       D,MERRILL,exact_onetoone
246341,Neil Malkin,,RBC Capital Markets,115.0,142320492.0,2017,2017,659.0,MALKIN        N,RBCDOMIN,exact_onetoone
246867,Brian Langenberg,Langenberg & Company,,,,2012,2012,6973.0,LANGENBERG    B,LANGENBE,gpt_match
246867,Brian Langenberg,Langenberg & Company,,,,2012,2012,40653.0,LANGENBERG    B,LANCO,gpt_match
247086,Anne McCormick,,J.P. Morgan,8.0,141874610.0,2014,2021,1243.0,SAMUEL        A,JPMORGAN,exact_onetoone
247225,Ian Gordon,,CFRA Equity Research,247.0,215264076.0,2012,2012,38451.0,GORDON        I,POORSTAN,exact_onetoone
247299,David Joyce,,ISI Group Inc.,1971.0,214988064.0,2014,2014,38292.0,JOYCE         D,ISIGROUP,exact_onetoone
247877,Joshua Schimmer,,Lazard Capital Markets,812.0,215181933.0,2013,2013,1385.0,SCHIMMER      J,LAZARD,exact_onetoone
248063,Michael Bowen,,Pacific Crest,110.0,214620107.0,2015,2015,1765.0,BOWEN         M,PACCREST,exact_onetoone
249427,Mark McKechnie,,Evercore ISI,2554.0,215630160.0,2012,2012,39747.0,MCKECHNIE     M,EVERCO,exact_onetoone
249842,Michael Gallo,,"CL King & Associates, Inc.",67.0,216382583.0,2013,2013,545.0,GALLO         M,CLKA,exact_onetoone
250052,Kevin Barker,,"Compass Point Research & Trading, LLC",2700.0,214575134.0,2012,2012,40057.0,BARKER        K,POINT,exact_onetoone
250922,Kenneth Talanian,,J.P. Morgan,8.0,140066225.0,2015,2015,1243.0,TALANIAN      K,JPMORGAN,exact_onetoone
250959,Matthew Korn,,Barclays,9.0,91678072.0,2014,2015,10902.0,KORN          M,FRCLAYSC,exact_onetoone
251577,John Inch,,Deutsche Bank,5.0,222857077.0,2013,2018,1382.0,INCH          J,LAWRENCE,exact_onetoone
251580,Brad Handler,,Jefferies LLC,90.0,212250945.0,2013,2013,1261.0,HANDLER       B,JEFFEREG,exact_onetoone
251582,Jason Harbes,,"Wells Fargo Securities, LLC",1088.0,134587584.0,2014,2014,2446.0,HARBES        J,WHEAT,exact_onetoone
251597,Brett Wong,,Piper Sandler Companies,112.0,222349901.0,2015,2015,1859.0,WONG          B,PIPER,exact_onetoone
251617,Ross Sandler,,Deutsche Bank,5.0,217499987.0,2014,2016,1382.0,SANDLER       R,LAWRENCE,exact_onetoone
251627,Brian Pitz,,Jefferies LLC,90.0,208349950.0,2012,2015,1261.0,PITZ          B,JEFFEREG,exact_onetoone
251649,James Barrett,,"CL King & Associates, Inc.",67.0,216382580.0,2013,2013,545.0,BARRETT       J,CLKA,exact_onetoone
251651,John Baliotti,,Janney Montgomery Scott LLC,89.0,213513776.0,2015,2015,1237.0,BALIOTTI      J,JANNEY,exact_onetoone
251653,David Turkaly,,JMP Securities,92.0,215523802.0,2020,2020,4747.0,TURKALY       D,JOLSON,exact_onetoone
251661,Thomas Kim,,Goldman Sachs,7.0,35958402.0,2013,2015,1020.0,KIM           T,GOLDMAN,exact_onetoone
251762,James Wicklund,,Credit Suisse,4.0,223210991.0,2013,2017,846.0,WICKLUND      J,FBOSTON,exact_onetoone
251848,Youssef Squali,,Cantor Fitzgerald & Co.,133.0,213900586.0,2012,2015,11688.0,SQUALI        Y,CANTORFZ,exact_onetoone
252024,Mike Burton,,Brean Capital,143.0,216086250.0,2016,2016,332.0,BURTON        M,BREAN,exact_onetoone
252035,Daniel McKenzie,,Buckingham Research Group Inc.,64.0,223320125.0,2012,2018,356.0,MCKENZIE      D,BUCK,exact_onetoone
252053,Rajeev Lalwani,,Morgan Stanley,11.0,145723432.0,2014,2017,1595.0,LALWANI       R,MORGAN,exact_onetoone
252257,Jonathan Chaplin,,New Street Research LLP,1830.0,223399045.0,2016,2022,11689.0,CHAPLIN       J,NSTREET,exact_onetoone
252390,Naved Khan,,Cantor Fitzgerald & Co.,133.0,213944056.0,2016,2016,11688.0,KHAN          N,CANTORFZ,exact_onetoone
252427,Ray Deacon,Brean Capital,,,,2012,2012,998.0,DEACON        R,GKM,gpt_match
252427,Ray Deacon,Brean Capital,,,,2012,2012,364.0,DEACON        R,GKM,gpt_match
252427,Ray Deacon,Brean Capital,,,,2012,2012,332.0,DEACON        R,BREAN,gpt_match
252521,Collin Mings,,Raymond James & Associates,114.0,213988624.0,2018,2019,1929.0,MINGS         C,RAYMOND,exact_onetoone
252579,Sheila McGrath,,Evercore ISI,2554.0,223493849.0,2017,2022,39747.0,MCGRATH       S,EVERCO,exact_onetoone
252893,Louise Chen,,"Guggenheim Securities, LLC",2538.0,214968576.0,2015,2015,39862.0,CHEN          L,GUGGEL,exact_onetoone
252995,Eric Larson,,"CL King & Associates, Inc.",67.0,216382619.0,2012,2012,545.0,LARSON        E,CLKA,exact_onetoone
253155,John Baumgartner,,"Wells Fargo Securities, LLC",1088.0,61457492.0,2015,2020,2446.0,BAUMGARTNER   J,WHEAT,exact_onetoone
253181,Ryan Oatman,,Truist Securities,261.0,215289039.0,2014,2014,1967.0,OATMAN        R,ROBINSON,exact_onetoone
253250,Kit Konolige,,"BGC Partners, Inc.",2544.0,223646176.0,2012,2014,39592.0,KONOLIGE      K,BGCPART,exact_onetoone
253338,Ryan Cary,,Jefferies LLC,90.0,144739516.0,2016,2016,1261.0,CARY          R,JEFFEREG,exact_onetoone
253341,Brian Fitzgerald,,Jefferies LLC,90.0,208354244.0,2013,2016,1261.0,FITZGERALD    B,JEFFEREG,exact_onetoone
253526,Christopher York,,JMP Securities,92.0,210966361.0,2016,2018,4747.0,YORK          C,JOLSON,exact_onetoone
254106,Jason Smith,,BofA Global Research,10.0,216716360.0,2015,2015,1534.0,SMITH         J,MERRILL,exact_onetoone
254409,Gail Nicholson,,"KLR Group Holdings, LLC",2879.0,216698880.0,2014,2017,41237.0,NICHOLSON     G,KLRGRP,exact_onetoone
254593,Michael Carrier,,BofA Global Research,10.0,223287839.0,2013,2021,1534.0,CARRIER       M,MERRILL,exact_onetoone
255367,Jonathan Block,,Stifel,124.0,224160931.0,2015,2022,2213.0,BLOCK         J,STIFEL,exact_onetoone
255375,Sheila  Kahyaoglu,,Jefferies LLC,90.0,183621846.0,2014,2022,1261.0,KAHYAOGLU     S,JEFFEREG,exact_onetoone
255432,Jeff Black,,Avondale Partners,58.0,215098555.0,2013,2013,5159.0,BLACK         J,AVONDALE,exact_onetoone
256418,Nishant Mani,,J.P. Morgan,8.0,207277015.0,2017,2017,1243.0,MANI          N,JPMORGAN,exact_onetoone
256580,William Stein,,Truist Securities,261.0,224802109.0,2013,2022,1967.0,STEIN         W,ROBINSON,exact_onetoone
256681,Mark Gulley,,"BGC Partners, Inc.",2544.0,224706688.0,2013,2014,39592.0,GULLEY        M,BGCPART,exact_onetoone
257544,Eric Wasserstrom,,Truist Securities,261.0,225014432.0,2014,2014,1967.0,WASSERSTROM   E,ROBINSON,exact_onetoone
257556,Guy Moszkowski,,,,225061323.0,2016,2016,1534.0,MOSZKOWSKI    G,MERRILL,gpt_match
257556,Guy Moszkowski,,,,225061323.0,2016,2016,39328.0,MOSZKOWSKI    G,AUTORES,gpt_match
257601,Ebrahim Poonawala,,BofA Global Research,10.0,222449451.0,2018,2018,1534.0,POONAWALA     E,MERRILL,exact_onetoone
257770,Mark Mahaney,,RBC Capital Markets,115.0,225842281.0,2013,2020,659.0,MAHANEY       M,RBCDOMIN,exact_onetoone
257822,Navdeep Singh,,Goldman Sachs,7.0,224842360.0,2014,2014,1020.0,SINGH         N,GOLDMAN,exact_onetoone
257838,Amit Hazan,,Truist Securities,261.0,44677863.0,2013,2013,1967.0,HAZAN         A,ROBINSON,exact_onetoone
257867,Leigh Ferst,,Shields & Company,1003.0,132368345.0,2013,2013,39389.0,FERST         L,DUDACK,gpt_match
257867,Leigh Ferst,,Shields & Company,1003.0,132368345.0,2013,2013,38210.0,FERST         L,SHIELD,gpt_match
257871,Bob Parija,,Societe Generale Cross Asset Research,999.0,204777994.0,2013,2013,623.0,PARIJA        B,SOGENED,exact_onetoone
257896,Byron Pope,,"Tudor, Pickering & Co. Securities, Inc.",1335.0,39100986.0,2018,2019,7712.0,POPE          B,PICKERIN,exact_onetoone
257925,William Bonello,,Craig-Hallum Capital Group LLC,181.0,222452540.0,2015,2015,5545.0,BONELLO       W,CRAIG,exact_onetoone
257991,Michael Steib,,Credit Suisse,4.0,226058804.0,2014,2014,846.0,STEIB         M,FBOSTON,exact_onetoone
258156,Craig Ellis,,"B. Riley Securities, Inc.",140.0,225316578.0,2013,2019,3869.0,ELLIS         C,BRILEY,exact_onetoone
258180,Seth Weiss,,BofA Global Research,10.0,225326604.0,2014,2017,1534.0,WEISS         S,MERRILL,exact_onetoone
258271,Spencer Nam,,Janney Montgomery Scott LLC,89.0,225064535.0,2013,2013,1237.0,NAM           S,JANNEY,exact_onetoone
258544,Douglas Mewhirter,,Truist Securities,261.0,225364967.0,2017,2017,1967.0,MEWHIRTER     D,ROBINSON,exact_onetoone
258560,Tim Klasell,,Northland Capital Markets,893.0,225323195.0,2013,2014,379.0,KLASELL       T,NORTHLAN,exact_onetoone
258568,Miroslava Minkova,,Stifel,124.0,214970449.0,2014,2015,2213.0,MINKOVA       M,STIFEL,exact_onetoone
258595,Jiayan Zhou,,Morgan Stanley,11.0,141445413.0,2017,2017,1595.0,ZHOU          J,MORGAN,exact_onetoone
258670,Bradley Sills,,Maxim Group,147.0,225291945.0,2014,2014,376.0,SILLS         B,MAXIM,exact_onetoone
258769,Chad Vanacore,,Stifel,124.0,207155374.0,2017,2017,2213.0,VANACORE      C,STIFEL,exact_onetoone
259238,Neel Mitra,,"Tudor, Pickering & Co. Securities, Inc.",1335.0,214486978.0,2015,2015,7712.0,MITRA         N,PICKERIN,exact_onetoone
260057,James Sheehan,,Truist Securities,261.0,225235166.0,2015,2020,1967.0,SHEEHAN       J,ROBINSON,exact_onetoone
260989,Meyer Shields,,"Keefe, Bruyette, & Woods",94.0,228624383.0,2015,2020,1308.0,SHIELDS       M,KEEFE,exact_onetoone
262254,Dorothy Lakner,,Topeka Capital Markets Inc.,2815.0,231778768.0,2016,2016,41116.0,LAKNER        D,TOPEKA,exact_onetoone
262432,Steven Fleishman,,"Wolfe Research, LLC.",2057.0,231924154.0,2014,2022,19516.0,FLEISHMAN     S,WOLFE,exact_onetoone
262678,Irwin Boruchow,,Sterne Agee & Leach,1029.0,231032447.0,2013,2014,2209.0,BORUCHOW      I,STERNE,exact_onetoone
262959,Ronald Josey,,JMP Securities,92.0,224223099.0,2020,2021,4747.0,JOSEY         R,JOLSON,exact_onetoone
263574,Christopher Mutascio,,"Keefe, Bruyette, & Woods",94.0,228624626.0,2014,2016,1308.0,MUTASCIO      C,KEEFE,exact_onetoone
263676,Elyse Greenspan,,"Wells Fargo Securities, LLC",1088.0,61457436.0,2016,2020,2446.0,GREENSPAN     E,WHEAT,exact_onetoone
264077,Mitch Steves,,RBC Capital Markets,115.0,140000048.0,2016,2021,659.0,STEVES        M,RBCDOMIN,exact_onetoone
264416,Tyler Stafford,,"Stephens, Inc.",44.0,217202655.0,2018,2018,2206.0,STAFFORD      T,STEPHENS,exact_onetoone
264482,James McCanless,,Sterne Agee & Leach,1029.0,231968338.0,2013,2016,2209.0,MCCANLESS     J,STERNE,exact_onetoone
264512,John Royall,,J.P. Morgan,8.0,215606690.0,2022,2022,1243.0,ROYALL        J,JPMORGAN,exact_onetoone
264874,Arash Soleimani,,"Keefe, Bruyette, & Woods",94.0,234731697.0,2017,2018,1308.0,SOLEIMANI     A,KEEFE,exact_onetoone
264976,Ethan Roth,,Stifel,124.0,224159654.0,2017,2017,40371.0,ROTH          E,WJBCAP,gpt_match
265092,Walter Liptak,,Seaport Research Partners,376.0,237520417.0,2013,2019,18905.0,LIPTAK        W,GHUNTER,exact_onetoone
265115,Spencer Kurn,,New Street Research LLP,1830.0,225991209.0,2015,2019,11689.0,KURN          S,NSTREET,exact_onetoone
265260,Peter Lowry,,JMP Securities,92.0,231785768.0,2014,2014,4747.0,LOWRY         P,JOLSON,exact_onetoone
265556,Peter Grom,,J.P. Morgan,8.0,71981879.0,2020,2020,1243.0,GROM          P,JPMORGAN,exact_onetoone
266185,Jeoffrey Lambujon,,"Tudor, Pickering & Co. Securities, Inc.",1335.0,227929800.0,2018,2019,7712.0,LAMBUJON      J,PICKERIN,exact_onetoone
267647,Paul Lejuez,,"Wells Fargo Securities, LLC",1088.0,226862772.0,2014,2014,2446.0,LEJUEZ        P,WHEAT,exact_onetoone
267689,Colin Bristow,,BofA Global Research,10.0,130410725.0,2014,2016,1534.0,BRISTOW       C,MERRILL,exact_onetoone
267950,Jared Shojaian,,"Wolfe Research, LLC.",2057.0,225447463.0,2020,2020,19516.0,SHOJAIAN      J,WOLFE,exact_onetoone
268808,David Ho,,Deutsche Bank,5.0,29459467.0,2013,2016,1382.0,HO            D,LAWRENCE,exact_onetoone
268995,Scott Mushkin,,"Wolfe Research, LLC.",2057.0,240936675.0,2014,2017,19516.0,MUSHKIN       S,WOLFE,exact_onetoone
269129,Charles Grom,,Sterne Agee & Leach,1029.0,241369266.0,2013,2014,2209.0,GROM          C,STERNE,exact_onetoone
269418,Vasily Karasyov,,Sterne Agee & Leach,1029.0,241637366.0,2013,2014,2209.0,KARASYOV      V,STERNE,exact_onetoone
270089,Anjaneya Singh,,Credit Suisse,4.0,237878842.0,2016,2017,846.0,SINGH         A,FBOSTON,exact_onetoone
270361,Jeffrey Kauffman,,Buckingham Research Group Inc.,64.0,242744127.0,2014,2015,356.0,KAUFFMAN      J,BUCK,exact_onetoone
270441,Emmanuel Rosner,,CLSA,573.0,240944647.0,2014,2015,531.0,ROSNER        E,CLALEXHK,exact_onetoone
270500,Tao Levy,,Wedbush Securities Inc.,129.0,241168960.0,2013,2015,1738.0,LEVY          T,OLMSTEAD,exact_onetoone
270606,Ki Bin Kim,,Truist Securities,261.0,241521589.0,2015,2022,1967.0,KIM           K,ROBINSON,exact_onetoone
270680,Clifford Gallant,,Nomura Securities Co. Ltd.,182.0,228803253.0,2015,2015,1689.0,GALLANT       C,NOMURAUS,exact_onetoone
270682,Jeremy Sussman,,Clarksons Platou Securities,2740.0,241490313.0,2016,2016,40585.0,SUSSMAN       J,CLARKY,exact_onetoone
270725,John Boris,,Truist Securities,261.0,228470537.0,2014,2016,1967.0,BORIS         J,ROBINSON,exact_onetoone
270824,Samuel Eisner,,Goldman Sachs,7.0,242330440.0,2017,2017,1020.0,EISNER        S,GOLDMAN,exact_onetoone
270947,Mark Connelly,,CLSA,573.0,241188049.0,2013,2015,531.0,CONNELLY      M,CLALEXHK,exact_onetoone
270948,Brian Chin,,BofA Global Research,10.0,241763829.0,2015,2015,1534.0,CHIN          B,MERRILL,exact_onetoone
270958,Anna Andreeva,,Oppenheimer & Co. Inc.,108.0,240762506.0,2014,2018,836.0,ANDREEVA      A,FAHN,gpt_match
270981,Daniel Moran,,Macquarie Research,833.0,236681067.0,2014,2014,1449.0,MORAN         D,MACQUARI,exact_onetoone
271073,Orest Wowkodaw,,Scotiabank Global Banking and Market,120.0,231876543.0,2016,2016,1494.0,WOWKODAW      O,MCLEOD,exact_onetoone
271244,Scott Levine,,Imperial Capital,88.0,242086871.0,2014,2015,39585.0,LEVINE        S,IMPERCAP,exact_onetoone
271390,Benjamin Nolan,,Stifel,124.0,243177228.0,2018,2022,2213.0,NOLAN         B,STIFEL,exact_onetoone
271550,Justin Furby,,William Blair & Company L.L.C.,51.0,241584614.0,2014,2017,295.0,FURBY         J,BLAIR,exact_onetoone
271645,Mathew Blackman,,Stifel,124.0,243560757.0,2021,2021,2213.0,BLACKMAN      M,STIFEL,exact_onetoone
271988,Chris Dankert,,Longbow Research LLC,269.0,242640905.0,2016,2016,375.0,DANKERT       C,LONGBOW,exact_onetoone
272042,Brian Nowak,,"Susquehanna Financial Group, LLLP",195.0,238338366.0,2014,2014,439.0,NOWAK         B,SUSQUEH,exact_onetoone
272043,Robert Peck,,Truist Securities,261.0,241493441.0,2014,2015,1967.0,PECK          R,ROBINSON,exact_onetoone
272306,Richard Prentiss,,Raymond James Ltd.,308.0,231034760.0,2022,2022,1929.0,PRENTISS      R,RAYMOND,gpt_match
272309,Courtney O'Brien,,Morgan Stanley,11.0,243614019.0,2020,2021,1595.0,YAKAVONIS     C,MORGAN,exact_onetoone
273262,Jonathan Wright,,Nomura Securities Co. Ltd.,182.0,183207162.0,2014,2014,1689.0,WRIGHT        J,NOMURAUS,exact_onetoone
273604,Michael Matson,,Needham & Company,35.0,243271497.0,2020,2022,1648.0,MATSON        M,NEEDHAM,exact_onetoone
274140,Craig Hettenbach,,Morgan Stanley,11.0,237689577.0,2014,2021,1595.0,HETTENBACH    C,MORGAN,exact_onetoone
274959,Christopher Sighinolfi,,Jefferies LLC,90.0,245757763.0,2016,2019,1261.0,SIGHINOLFI    C,JEFFEREG,exact_onetoone
275170,Ben Bienvenu,,"Stephens, Inc.",44.0,233995263.0,2019,2019,2206.0,BIENVENU      B,STEPHENS,exact_onetoone
275391,Paul Knight,,Janney Montgomery Scott LLC,89.0,244641751.0,2014,2016,1237.0,KNIGHT        P,JANNEY,exact_onetoone
275764,Samik Chatterjee,,J.P. Morgan,8.0,83341539.0,2020,2022,1243.0,CHATTERJEE    S,JPMORGAN,exact_onetoone
276145,Simeon Siegel,,Nomura Securities Co. Ltd.,182.0,243524196.0,2014,2018,1689.0,SIEGEL        S,NOMURAUS,exact_onetomore
276145,Simeon Siegel,,Nomura Securities Co. Ltd.,182.0,243524196.0,2014,2018,41560.0,SIEGEL        S,INSTINET,exact_onetomore
276311,Karen Short,,Deutsche Bank,5.0,247371380.0,2014,2014,1382.0,SHORT         K,LAWRENCE,exact_onetoone
276344,Rohit Seth,,Truist Securities,261.0,247018161.0,2017,2021,1967.0,SETH          R,ROBINSON,exact_onetoone
276446,Keith Murray,,ISI Group Inc.,1971.0,247909611.0,2014,2014,38292.0,MURRAY        K,ISIGROUP,exact_onetoone
276447,Devin Ryan,,JMP Securities,92.0,243980799.0,2014,2022,4747.0,RYAN          D,JOLSON,exact_onetoone
276499,Brian White,,Cantor Fitzgerald & Co.,133.0,245781634.0,2014,2014,11688.0,WHITE         B,CANTORFZ,exact_onetoone
276604,Seth Basham,,Wedbush Securities Inc.,129.0,248366513.0,2015,2020,1738.0,BASHAM        S,OLMSTEAD,exact_onetoone
276693,Kenneth Herbert,,Canaccord Genuity,170.0,248118762.0,2019,2020,406.0,HERBERT       K,CANACCOR,exact_onetoone
276695,Christopher Ferrara,,"Wells Fargo Securities, LLC",1088.0,247870628.0,2013,2015,2446.0,FERRARA       C,WHEAT,exact_onetoone
276699,Benedict Pang,,Northland Capital Markets,893.0,245278888.0,2014,2014,379.0,PANG          B,NORTHLAN,exact_onetoone
276913,Christopher Lucas,,"Capital One Securities, Inc.",185.0,228298820.0,2016,2022,2082.0,LUCAS         C,SCOAST,exact_onetoone
276982,Jeffrey Spittel,,Clarksons Platou Securities,2740.0,245675206.0,2014,2014,40585.0,SPITTEL       J,CLARKY,exact_onetoone
277008,Phillip Jungwirth,,BMO Capital Markets Equity Research,228.0,62448798.0,2017,2017,364.0,JUNGWIRTH     P,BURNS,exact_onetoone
277096,Aleksandr Zukin,,"Stephens, Inc.",44.0,184521667.0,2014,2014,2206.0,ZUKIN         A,STEPHENS,exact_onetoone
277103,Phillips Johnston,,"Capital One Securities, Inc.",185.0,248301232.0,2015,2015,2082.0,JOHNSTON      P,SCOAST,exact_onetoone
277401,Laurent Vasilescu,,Macquarie Research,833.0,144648193.0,2015,2019,1449.0,VASILESCU     L,MACQUARI,exact_onetoone
277445,Alfonso Salazar,,Scotiabank Global Banking and Market,120.0,248596234.0,2022,2022,1494.0,SALAZAR       A,MCLEOD,exact_onetoone
277454,Michael Morris,,"Guggenheim Securities, LLC",2538.0,246973096.0,2013,2022,39862.0,MORRIS        M,GUGGEL,exact_onetoone
277555,Jason Freuchtel,,Truist Securities,261.0,247017562.0,2017,2017,1967.0,FREUCHTEL     J,ROBINSON,exact_onetoone
277557,Gary Bisbee,,RBC Capital Markets,115.0,248262361.0,2014,2017,659.0,BISBEE        G,RBCDOMIN,exact_onetoone
277560,Jeffrey Bailin,,Credit Suisse,4.0,248113870.0,2014,2014,846.0,BAILIN        J,FBOSTON,exact_onetoone
277601,Neil Doshi,,CRT Capital Group,591.0,241775143.0,2014,2014,38125.0,DOSHI         N,CRTCAP,exact_onetoone
277660,Barton Crockett,,FBR Capital Markets & Co.,24.0,248769893.0,2014,2017,3431.0,CROCKETT      B,FRIEDMAN,exact_onetoone
